Region,years,products,Productivity (kg/ ha),Production (t),Area (ha) 
1,1998,Cereais para grão,2761.0,1394022.0,504985.0
1,1998,Cereja,756.0,4063.0,5373.0
1,1998,Cevada,999.0,26203.0,26221.0
1,1998,Citrinos,12051.0,316076.0,26228.0
1,1998,Damasco,5892.0,3859.0,655.0
1,1998,Diospiro,3716.0,457.0,123.0
1,1998,Feijão,582.0,9294.0,15966.0
1,1998,Figo,448.0,3766.0,8403.0
1,1998,Ginja,1513.0,53.0,35.0
1,1998,Girassol,631.0,37679.0,59706.0
1,1998,Grão-de-bico,667.0,1684.0,2523.0
1,1998,Kiwi,4488.0,5063.0,1128.0
1,1998,Laranja,12869.0,262472.0,20395.0
1,1998,Limão,7185.0,8760.0,1219.0
1,1998,Lúpulo,862.0,56.0,65.0
1,1998,Marmelo,10441.0,1775.0,170.0
1,1998,Maçã,6880.0,157017.0,22824.0
1,1998,Milho,5391.0,976718.0,181182.0
1,1998,Milho regadio,5659.0,963083.0,170178.0
1,1998,Milho sequeiro,1239.0,13635.0,11004.0
1,1998,Nespera,3934.0,960.0,244.0
1,1998,Noz,1456.0,3121.0,2143.0
1,1998,Olival,674.0,234194.0,347271.0
1,1998,Principais culturas para indústria,15790.0,1313050.0,83155.0
1,1998,Principais frutos de casca rija,823.0,57781.0,70226.0
1,1998,Principais frutos frescos,4170.0,259522.0,62235.0
1,1998,Principais frutos subtropicais,4488.0,5063.0,1128.0
1,1998,Principais leguminosas secas,594.0,10978.0,18489.0
1,1998,Pêra,1470.0,19215.0,13071.0
1,1998,Pêssego,5995.0,52951.0,8833.0
1,1998,Romã,4471.0,760.0,170.0
1,1998,Tabaco,2676.0,6707.0,2506.0
1,1998,Tangera,9518.0,6848.0,719.0
1,1998,Tangerina,9767.0,37230.0,3812.0
1,1998,Tomate para indústria,61730.0,1088549.0,17634.0
1,1998,Toranja,9290.0,766.0,82.0
1,1998,Trigo,1015.0,150836.0,148606.0
1,1998,Trigo duro,1051.0,28130.0,26776.0
1,1998,Trigo mole,1007.0,122706.0,121830.0
1,1998,Triticale,752.0,17289.0,22989.0
1,1998,Uva de mesa,5293.0,39785.0,7517.0
1,1998,Uva para vinho,2185.0,470519.0,215374.0
1,1998,Vinha,2289.0,510304.0,222891.0
1,1999,Ameixa,9725.0,18214.0,1873.0
1,1999,Amêndoa,581.0,22567.0,38874.0
1,1999,Ananás,0.0,0.0,0.0
1,1999,Arroz,5992.0,151650.0,25307.0
1,1999,Aveia,1196.0,99724.0,83363.0
1,1999,Avelã,1104.0,702.0,635.0
1,1999,Azeitona de mesa,1108.0,11698.0,10562.0
1,1999,Azeitona para azeite,895.0,320865.0,358470.0
1,1999,Banana,0.0,0.0,0.0
1,1999,Batata,15142.0,893048.0,58978.0
1,1999,Batata de regadio,16764.0,723358.0,43149.0
1,1999,Batata de sequeiro,10720.0,169690.0,15829.0
1,1999,Beterraba,61558.0,499022.0,8107.0
1,1999,Castanha,1069.0,30811.0,28825.0
1,1999,Centeio,1144.0,55614.0,48603.0
1,1999,Cereais para grão,2795.0,1652319.0,591206.0
1,1999,Cereja,2952.0,16636.0,5635.0
1,1999,Cevada,1189.0,29293.0,24634.0
1,1999,Citrinos,10043.0,263753.0,26264.0
1,1999,Damasco,9684.0,6040.0,624.0
1,1999,Diospiro,14606.0,2371.0,162.0
1,1999,Feijão,499.0,6197.0,12432.0
1,1999,Figo,560.0,4235.0,7564.0
1,1999,Ginja,2107.0,124.0,59.0
1,1999,Girassol,350.0,17538.0,50134.0
1,1999,Grão-de-bico,490.0,960.0,1957.0
1,1999,Kiwi,11150.0,10847.0,973.0
1,1999,Laranja,9989.0,203712.0,20393.0
1,1999,Limão,11225.0,10198.0,909.0
1,1999,Lúpulo,1144.0,59.0,52.0
1,1999,Marmelo,9687.0,2390.0,247.0
1,1999,Maçã,14000.0,291815.0,20844.0
1,1999,Milho,5726.0,930911.0,162566.0
1,1999,Milho regadio,6204.0,903905.0,145699.0
1,1999,Milho sequeiro,1601.0,27006.0,16867.0
1,1999,Nespera,3335.0,741.0,222.0
1,1999,Noz,1501.0,4598.0,3063.0
1,1999,Olival,901.0,332563.0,369032.0
1,1999,Principais culturas para indústria,20293.0,1532633.0,75524.0
1,1999,Principais frutos de casca rija,822.0,58678.0,71398.0
1,1999,Principais frutos frescos,9585.0,545127.0,56873.0
1,1999,Principais frutos subtropicais,11150.0,10847.0,973.0
1,1999,Principais leguminosas secas,497.0,7157.0,14389.0
1,1999,Pêra,10631.0,130974.0,12320.0
1,1999,Pêssego,9864.0,71178.0,7216.0
1,1999,Romã,3827.0,410.0,107.0
1,1999,Tabaco,2664.0,5607.0,2105.0
1,1999,Tangera,10088.0,3740.0,371.0
1,1999,Tangerina,10051.0,45776.0,4555.0
1,1999,Tomate para indústria,66796.0,1010406.0,15127.0
1,1999,Toranja,8890.0,326.0,37.0
1,1999,Trigo,1599.0,352061.0,220212.0
1,1999,Trigo duro,1532.0,114822.0,74957.0
1,1999,Trigo mole,1633.0,237239.0,145255.0
1,1999,Triticale,1247.0,33067.0,26521.0
1,1999,Uva de mesa,9635.0,55756.0,5787.0
1,1999,Uva para vinho,4775.0,1004828.0,210436.0
1,1999,Vinha,4905.0,1060584.0,216223.0
1,2000,Ameixa,7996.0,15289.0,1912.0
1,2000,Amêndoa,441.0,16737.0,37923.0
1,2000,Ananás,0.0,0.0,0.0
1,2000,Arroz,5977.0,142611.0,23859.0
1,2000,Aveia,1322.0,112395.0,85034.0
1,2000,Avelã,1015.0,638.0,629.0
1,2000,Azeitona de mesa,702.0,7258.0,10333.0
1,2000,Azeitona para azeite,468.0,167161.0,357018.0
1,2000,Banana,0.0,0.0,0.0
1,2000,Batata,13160.0,710465.0,53985.0
1,2000,Batata de regadio,14445.0,614017.0,42508.0
1,2000,Batata de sequeiro,8404.0,96448.0,11477.0
1,2000,Beterraba,58672.0,454036.0,7739.0
1,2000,Castanha,1153.0,33863.0,29367.0
1,2000,Centeio,1040.0,46452.0,44674.0
1,2000,Cereais para grão,2793.0,1611440.0,576893.0
1,2000,Cereja,1410.0,7900.0,5603.0
1,2000,Cevada,1671.0,36343.0,21755.0
1,2000,Citrinos,11561.0,304442.0,26333.0
1,2000,Damasco,8766.0,5373.0,613.0
1,2000,Diospiro,15384.0,2612.0,170.0
1,2000,Feijão,507.0,5943.0,11712.0
1,2000,Figo,460.0,3483.0,7564.0
1,2000,Ginja,2048.0,107.0,52.0
1,2000,Girassol,551.0,28566.0,51840.0
1,2000,Grão-de-bico,547.0,945.0,1729.0
1,2000,Kiwi,8802.0,8900.0,1011.0
1,2000,Laranja,12104.0,247454.0,20443.0
1,2000,Limão,12477.0,11339.0,909.0
1,2000,Lúpulo,976.0,41.0,42.0
1,2000,Marmelo,8688.0,2166.0,249.0
1,2000,Maçã,10864.0,226842.0,20880.0
1,2000,Milho,5798.0,878720.0,151556.0
1,2000,Milho regadio,6229.0,848602.0,136243.0
1,2000,Milho sequeiro,1967.0,30118.0,15313.0
1,2000,Nespera,3417.0,772.0,226.0
1,2000,Noz,1237.0,3703.0,2993.0
1,2000,Olival,475.0,174418.0,367351.0
1,2000,Principais culturas para indústria,18488.0,1379185.0,74597.0
1,2000,Principais frutos de casca rija,775.0,54942.0,70911.0
1,2000,Principais frutos frescos,8275.0,471518.0,56978.0
1,2000,Principais frutos subtropicais,8802.0,8900.0,1011.0
1,2000,Principais leguminosas secas,512.0,6889.0,13441.0
1,2000,Pêra,11407.0,143122.0,12547.0
1,2000,Pêssego,8996.0,63441.0,7052.0
1,2000,Romã,3771.0,411.0,109.0
1,2000,Tabaco,2913.0,5948.0,2042.0
1,2000,Tangera,10155.0,3794.0,374.0
1,2000,Tangerina,9089.0,41534.0,4570.0
1,2000,Tomate para indústria,68855.0,890594.0,12934.0
1,2000,Toranja,8703.0,322.0,37.0
1,2000,Trigo,1568.0,354625.0,226183.0
1,2000,Trigo duro,1242.0,172510.0,138886.0
1,2000,Trigo mole,2086.0,182115.0,87297.0
1,2000,Triticale,1691.0,40293.0,23832.0
1,2000,Uva de mesa,8902.0,53168.0,5973.0
1,2000,Uva para vinho,4074.0,850576.0,208780.0
1,2000,Vinha,4208.0,903744.0,214753.0
1,2001,Ameixa,5638.0,10968.0,1946.0
1,2001,Amêndoa,387.0,14272.0,36896.0
1,2001,Ananás,0.0,0.0,0.0
1,2001,Arroz,5852.0,145932.0,24936.0
1,2001,Aveia,631.0,38696.0,61344.0
1,2001,Avelã,906.0,568.0,626.0
1,2001,Azeitona de mesa,1316.0,13728.0,10435.0
1,2001,Azeitona para azeite,622.0,218522.0,351171.0
1,2001,Banana,0.0,0.0,0.0
1,2001,Batata,14314.0,660130.0,46119.0
1,2001,Batata de regadio,15791.0,590061.0,37366.0
1,2001,Batata de sequeiro,8005.0,70069.0,8753.0
1,2001,Beterraba,52807.0,271912.0,5149.0
1,2001,Castanha,899.0,26875.0,29902.0
1,2001,Centeio,644.0,24193.0,37570.0
1,2001,Cereais para grão,2645.0,1300692.0,491744.0
1,2001,Cereja,2221.0,12371.0,5571.0
1,2001,Cevada,1071.0,12588.0,11759.0
1,2001,Citrinos,10311.0,271105.0,26292.0
1,2001,Damasco,4782.0,2775.0,580.0
1,2001,Diospiro,15747.0,2835.0,180.0
1,2001,Feijão,502.0,5578.0,11113.0
1,2001,Figo,492.0,3525.0,7161.0
1,2001,Ginja,1200.0,42.0,35.0
1,2001,Girassol,569.0,23623.0,41523.0
1,2001,Grão-de-bico,526.0,991.0,1887.0
1,2001,Kiwi,7677.0,8053.0,1049.0
1,2001,Laranja,10337.0,210608.0,20374.0
1,2001,Limão,11689.0,10786.0,923.0
1,2001,Lúpulo,1392.0,52.0,38.0
1,2001,Marmelo,8307.0,2044.0,246.0
1,2001,Maçã,12671.0,255595.0,20171.0
1,2001,Milho,5910.0,909573.0,153892.0
1,2001,Milho regadio,6276.0,882808.0,140659.0
1,2001,Milho sequeiro,2023.0,26765.0,13233.0
1,2001,Nespera,3462.0,783.0,226.0
1,2001,Noz,1384.0,4070.0,2940.0
1,2001,Olival,642.0,232250.0,361606.0
1,2001,Principais culturas para indústria,20159.0,1212745.0,60160.0
1,2001,Principais frutos de casca rija,651.0,45784.0,70364.0
1,2001,Principais frutos frescos,8236.0,456056.0,55372.0
1,2001,Principais frutos subtropicais,7677.0,8053.0,1049.0
1,2001,Principais leguminosas secas,505.0,6569.0,13000.0
1,2001,Pêra,11418.0,141235.0,12369.0
1,2001,Pêssego,3463.0,23474.0,6778.0
1,2001,Romã,3771.0,411.0,109.0
1,2001,Tabaco,2870.0,5623.0,1960.0
1,2001,Tangera,9534.0,3712.0,389.0
1,2001,Tangerina,10008.0,45730.0,4569.0
1,2001,Tomate para indústria,79326.0,911535.0,11491.0
1,2001,Toranja,7402.0,269.0,36.0
1,2001,Trigo,837.0,153522.0,183423.0
1,2001,Trigo duro,769.0,102694.0,133538.0
1,2001,Trigo mole,1019.0,50828.0,49885.0
1,2001,Triticale,860.0,16188.0,18820.0
1,2001,Uva de mesa,8395.0,48398.0,5765.0
1,2001,Uva para vinho,4768.0,995859.0,208854.0
1,2001,Vinha,4866.0,1044257.0,214619.0
1,2002,Ameixa,8165.0,15660.0,1918.0
1,2002,Amêndoa,497.0,17764.0,35723.0
1,2002,Ananás,0.0,0.0,0.0
1,2002,Arroz,5786.0,145905.0,25216.0
1,2002,Aveia,1076.0,61466.0,57127.0
1,2002,Avelã,992.0,619.0,624.0
1,2002,Azeitona de mesa,1137.0,11724.0,10308.0
1,2002,Azeitona para azeite,616.0,211574.0,343732.0
1,2002,Banana,0.0,0.0,0.0
1,2002,Batata,15581.0,733097.0,47050.0
1,2002,Batata de regadio,17289.0,646523.0,37396.0
1,2002,Batata de sequeiro,8967.0,86574.0,9655.0
1,2002,Beterraba,71820.0,636819.0,8867.0
1,2002,Castanha,1066.0,32446.0,30447.0
1,2002,Centeio,1024.0,34296.0,33503.0
1,2002,Cereais para grão,2919.0,1500490.0,513984.0
1,2002,Cereja,3480.0,19304.0,5547.0
1,2002,Cevada,1787.0,20014.0,11197.0
1,2002,Citrinos,12731.0,333232.0,26174.0
1,2002,Damasco,7924.0,4355.0,550.0
1,2002,Diospiro,16558.0,3055.0,185.0
1,2002,Feijão,508.0,5284.0,10397.0
1,2002,Figo,529.0,3624.0,6845.0
1,2002,Ginja,1200.0,42.0,35.0
1,2002,Girassol,562.0,21139.0,37582.0
1,2002,Grão-de-bico,571.0,1092.0,1914.0
1,2002,Kiwi,12412.0,13672.0,1102.0
1,2002,Laranja,13043.0,264208.0,20257.0
1,2002,Limão,11263.0,10389.0,922.0
1,2002,Lúpulo,1521.0,57.0,38.0
1,2002,Marmelo,8287.0,2039.0,246.0
1,2002,Maçã,15249.0,297640.0,19519.0
1,2002,Milho,5748.0,800456.0,139260.0
1,2002,Milho regadio,6097.0,773790.0,126921.0
1,2002,Milho sequeiro,2161.0,26666.0,12339.0
1,2002,Nespera,3480.0,787.0,226.0
1,2002,Noz,1437.0,4189.0,2915.0
1,2002,Olival,631.0,223298.0,354040.0
1,2002,Principais culturas para indústria,25410.0,1530943.0,60249.0
1,2002,Principais frutos de casca rija,789.0,55018.0,69709.0
1,2002,Principais frutos frescos,9850.0,529748.0,53784.0
1,2002,Principais frutos subtropicais,12412.0,13672.0,1102.0
1,2002,Principais leguminosas secas,518.0,6376.0,12311.0
1,2002,Pêra,10217.0,125361.0,12270.0
1,2002,Pêssego,9072.0,57471.0,6335.0
1,2002,Romã,3771.0,411.0,109.0
1,2002,Tabaco,2957.0,5512.0,1864.0
1,2002,Tangera,11188.0,4318.0,386.0
1,2002,Tangerina,11820.0,54048.0,4573.0
1,2002,Tomate para indústria,72904.0,867416.0,11898.0
1,2002,Toranja,7543.0,269.0,36.0
1,2002,Trigo,1791.0,412951.0,230623.0
1,2002,Trigo duro,1737.0,327196.0,188319.0
1,2002,Trigo mole,2027.0,85755.0,42304.0
1,2002,Triticale,1489.0,25403.0,17058.0
1,2002,Uva de mesa,9256.0,50705.0,5478.0
1,2002,Uva para vinho,4087.0,850839.0,208164.0
1,2002,Vinha,4220.0,901544.0,213642.0
1,2003,Ameixa,8691.0,15722.0,1809.0
1,2003,Amêndoa,398.0,13817.0,34711.0
1,2003,Ananás,0.0,0.0,0.0
1,2003,Arroz,5761.0,147802.0,25657.0
1,2003,Aveia,721.0,39020.0,54101.0
1,2003,Avelã,959.0,588.0,613.0
1,2003,Azeitona de mesa,1071.0,10919.0,10192.0
1,2003,Azeitona para azeite,685.0,232947.0,339872.0
1,2003,Banana,0.0,0.0,0.0
1,2003,Batata,15563.0,671993.0,43180.0
1,2003,Batata de regadio,17161.0,595496.0,34701.0
1,2003,Batata de sequeiro,9022.0,76497.0,8479.0
1,2003,Beterraba,65375.0,478884.0,7325.0
1,2003,Castanha,1116.0,34529.0,30935.0
1,2003,Centeio,888.0,26955.0,30348.0
1,2003,Cereais para grão,2643.0,1189364.0,449926.0
1,2003,Cereja,2511.0,13802.0,5497.0
1,2003,Cevada,1133.0,13021.0,11497.0
1,2003,Citrinos,12892.0,334657.0,25957.0
1,2003,Damasco,8005.0,4135.0,517.0
1,2003,Diospiro,15016.0,2991.0,199.0
1,2003,Feijão,450.0,4469.0,9929.0
1,2003,Figo,502.0,3280.0,6538.0
1,2003,Ginja,1235.0,49.0,40.0
1,2003,Girassol,492.0,18015.0,36628.0
1,2003,Grão-de-bico,511.0,1415.0,2772.0
1,2003,Kiwi,11737.0,13550.0,1154.0
1,2003,Laranja,12943.0,259297.0,20034.0
1,2003,Limão,13438.0,12364.0,920.0
1,2003,Lúpulo,1458.0,35.0,24.0
1,2003,Marmelo,8100.0,2060.0,254.0
1,2003,Maçã,14952.0,282215.0,18874.0
1,2003,Milho,5701.0,801799.0,140637.0
1,2003,Milho regadio,6043.0,776477.0,128498.0
1,2003,Milho sequeiro,2086.0,25321.0,12139.0
1,2003,Nespera,3211.0,726.0,226.0
1,2003,Noz,1424.0,4073.0,2860.0
1,2003,Olival,697.0,243865.0,350064.0
1,2003,Principais culturas para indústria,23938.0,1396746.0,58348.0
1,2003,Principais frutos de casca rija,767.0,53007.0,69120.0
1,2003,Principais frutos frescos,8964.0,466348.0,52025.0
1,2003,Principais frutos subtropicais,11737.0,13550.0,1154.0
1,2003,Principais leguminosas secas,463.0,5884.0,12701.0
1,2003,Pêra,7317.0,88376.0,12079.0
1,2003,Pêssego,8939.0,52583.0,5883.0
1,2003,Romã,3752.0,409.0,109.0
1,2003,Tabaco,2933.0,5631.0,1920.0
1,2003,Tangera,10544.0,3961.0,376.0
1,2003,Tangerina,12791.0,58777.0,4595.0
1,2003,Tomate para indústria,71817.0,894181.0,12451.0
1,2003,Toranja,7816.0,258.0,33.0
1,2003,Trigo,858.0,149493.0,174247.0
1,2003,Trigo duro,787.0,113420.0,144163.0
1,2003,Trigo mole,1199.0,36073.0,30084.0
1,2003,Triticale,839.0,11275.0,13439.0
1,2003,Uva de mesa,8540.0,40977.0,4798.0
1,2003,Uva para vinho,4603.0,946595.0,205637.0
1,2003,Vinha,4693.0,987572.0,210435.0
1,2004,Ameixa,8369.0,14701.0,1757.0
1,2004,Amêndoa,354.0,12135.0,34235.0
1,2004,Ananás,0.0,0.0,0.0
1,2004,Arroz,5853.0,155799.0,26620.0
1,2004,Aveia,1099.0,61317.0,55801.0
1,2004,Avelã,860.0,472.0,549.0
1,2004,Azeitona de mesa,1073.0,10631.0,9906.0
1,2004,Azeitona para azeite,891.0,300699.0,337370.0
1,2004,Banana,0.0,0.0,0.0
1,2004,Batata,16547.0,677691.0,40956.0
1,2004,Batata de regadio,17864.0,583816.0,32681.0
1,2004,Batata de sequeiro,11344.0,93875.0,8275.0
1,2004,Beterraba,75882.0,617232.0,8134.0
1,2004,Castanha,1017.0,31910.0,31368.0
1,2004,Centeio,953.0,27264.0,28618.0
1,2004,Cereais para grão,2966.0,1372826.0,462902.0
1,2004,Cereja,2837.0,15507.0,5466.0
1,2004,Cevada,1651.0,26240.0,15891.0
1,2004,Citrinos,12021.0,303069.0,25211.0
1,2004,Damasco,8293.0,3991.0,481.0
1,2004,Diospiro,16179.0,3221.0,199.0
1,2004,Feijão,431.0,4012.0,9310.0
1,2004,Figo,514.0,3162.0,6149.0
1,2004,Ginja,1241.0,50.0,40.0
1,2004,Girassol,491.0,13917.0,28367.0
1,2004,Grão-de-bico,561.0,1445.0,2575.0
1,2004,Kiwi,12297.0,14792.0,1203.0
1,2004,Laranja,11771.0,229434.0,19492.0
1,2004,Limão,12625.0,11080.0,878.0
1,2004,Lúpulo,1458.0,35.0,24.0
1,2004,Marmelo,8311.0,2262.0,272.0
1,2004,Maçã,15346.0,272832.0,17779.0
1,2004,Milho,5801.0,792749.0,136669.0
1,2004,Milho regadio,6169.0,769370.0,124720.0
1,2004,Milho sequeiro,1957.0,23379.0,11949.0
1,2004,Nespera,3096.0,721.0,233.0
1,2004,Noz,1424.0,4028.0,2828.0
1,2004,Olival,896.0,311330.0,347276.0
1,2004,Principais culturas para indústria,35144.0,1837332.0,52280.0
1,2004,Principais frutos de casca rija,704.0,48545.0,68979.0
1,2004,Principais frutos frescos,11017.0,549761.0,49903.0
1,2004,Principais frutos subtropicais,12297.0,14792.0,1203.0
1,2004,Principais leguminosas secas,459.0,5457.0,11884.0
1,2004,Pêra,15701.0,186908.0,11904.0
1,2004,Pêssego,8340.0,45998.0,5515.0
1,2004,Romã,3778.0,408.0,108.0
1,2004,Tabaco,3000.0,5219.0,1740.0
1,2004,Tangera,10463.0,3739.0,357.0
1,2004,Tangerina,13153.0,58559.0,4452.0
1,2004,Tomate para indústria,85689.0,1200930.0,14015.0
1,2004,Toranja,7983.0,258.0,32.0
1,2004,Trigo,1563.0,292797.0,187377.0
1,2004,Trigo duro,1543.0,234576.0,152044.0
1,2004,Trigo mole,1648.0,58221.0,35333.0
1,2004,Triticale,1397.0,16659.0,11926.0
1,2004,Uva de mesa,8949.0,39244.0,4385.0
1,2004,Uva para vinho,4762.0,960213.0,201635.0
1,2004,Vinha,4851.0,999456.0,206020.0
1,2005,Ameixa,8295.0,14136.0,1704.0
1,2005,Amêndoa,348.0,11740.0,33762.0
1,2005,Ananás,0.0,0.0,0.0
1,2005,Arroz,5504.0,125947.0,22881.0
1,2005,Aveia,469.0,25151.0,53658.0
1,2005,Avelã,683.0,342.0,500.0
1,2005,Azeitona de mesa,753.0,7159.0,9503.0
1,2005,Azeitona para azeite,602.0,203911.0,338923.0
1,2005,Banana,0.0,0.0,0.0
1,2005,Batata,14166.0,489386.0,34548.0
1,2005,Batata de regadio,15673.0,435190.0,27767.0
1,2005,Batata de sequeiro,7992.0,54196.0,6781.0
1,2005,Beterraba,71334.0,586225.0,8218.0
1,2005,Castanha,727.0,23178.0,31882.0
1,2005,Centeio,779.0,19747.0,25364.0
1,2005,Cereais para grão,2057.0,799695.0,388734.0
1,2005,Cereja,2981.0,16214.0,5439.0
1,2005,Cevada,765.0,26264.0,34330.0
1,2005,Citrinos,10904.0,262111.0,24038.0
1,2005,Damasco,7857.0,3580.0,456.0
1,2005,Diospiro,12576.0,2503.0,199.0
1,2005,Feijão,338.0,2562.0,7583.0
1,2005,Figo,325.0,1871.0,5753.0
1,2005,Ginja,1496.0,63.0,42.0
1,2005,Girassol,339.0,2398.0,7069.0
1,2005,Grão-de-bico,394.0,537.0,1364.0
1,2005,Kiwi,13307.0,17195.0,1292.0
1,2005,Laranja,10539.0,197750.0,18763.0
1,2005,Limão,12138.0,10521.0,867.0
1,2005,Lúpulo,1300.0,27.0,21.0
1,2005,Marmelo,8437.0,2376.0,282.0
1,2005,Maçã,14909.0,248229.0,16650.0
1,2005,Milho,4690.0,512867.0,109356.0
1,2005,Milho regadio,5001.0,496527.0,99287.0
1,2005,Milho sequeiro,1623.0,16340.0,10069.0
1,2005,Nespera,2930.0,680.0,232.0
1,2005,Noz,1290.0,3602.0,2792.0
1,2005,Olival,606.0,211070.0,348426.0
1,2005,Principais culturas para indústria,54911.0,1678339.0,30565.0
1,2005,Principais frutos de casca rija,564.0,38861.0,68937.0
1,2005,Principais frutos frescos,9646.0,460514.0,47742.0
1,2005,Principais frutos subtropicais,13307.0,17195.0,1292.0
1,2005,Principais leguminosas secas,346.0,3099.0,8947.0
1,2005,Pêra,11003.0,128844.0,11710.0
1,2005,Pêssego,8052.0,41610.0,5168.0
1,2005,Romã,3778.0,408.0,108.0
1,2005,Tabaco,2939.0,4624.0,1573.0
1,2005,Tangera,9869.0,3503.0,355.0
1,2005,Tangerina,12454.0,50127.0,4025.0
1,2005,Tomate para indústria,79294.0,1085065.0,13684.0
1,2005,Toranja,7535.0,209.0,28.0
1,2005,Trigo,664.0,81467.0,122658.0
1,2005,Trigo duro,559.0,1168.0,2088.0
1,2005,Trigo mole,666.0,80299.0,120570.0
1,2005,Triticale,403.0,8252.0,20488.0
1,2005,Uva de mesa,7852.0,31185.0,3972.0
1,2005,Uva para vinho,4737.0,935974.0,197601.0
1,2005,Vinha,4798.0,967159.0,201573.0
1,2006,Ameixa,10047.0,16433.0,1636.0
1,2006,Amêndoa,312.0,10357.0,33158.0
1,2006,Ananás,0.0,0.0,0.0
1,2006,Arroz,5855.0,148673.0,25392.0
1,2006,Aveia,1623.0,87108.0,53674.0
1,2006,Avelã,818.0,381.0,466.0
1,2006,Azeitona de mesa,1076.0,9711.0,9025.0
1,2006,Azeitona para azeite,1069.0,362301.0,338875.0
1,2006,Banana,0.0,0.0,0.0
1,2006,Batata,15681.0,537997.0,34309.0
1,2006,Batata de regadio,17329.0,472929.0,27291.0
1,2006,Batata de sequeiro,9272.0,65068.0,7018.0
1,2006,Beterraba,78801.0,300592.0,3815.0
1,2006,Castanha,1028.0,33268.0,32375.0
1,2006,Centeio,1014.0,23802.0,23476.0
1,2006,Cereais para grão,3210.0,1196061.0,372643.0
1,2006,Cereja,2776.0,15069.0,5428.0
1,2006,Cevada,2390.0,105547.0,44154.0
1,2006,Citrinos,12141.0,275005.0,22651.0
1,2006,Damasco,7835.0,3427.0,437.0
1,2006,Diospiro,14599.0,2594.0,178.0
1,2006,Feijão,528.0,3790.0,7184.0
1,2006,Figo,505.0,2704.0,5354.0
1,2006,Ginja,1359.0,58.0,43.0
1,2006,Girassol,528.0,4113.0,7783.0
1,2006,Grão-de-bico,563.0,714.0,1268.0
1,2006,Kiwi,12764.0,17172.0,1345.0
1,2006,Laranja,11823.0,212671.0,17988.0
1,2006,Limão,12334.0,10083.0,818.0
1,2006,Lúpulo,1240.0,26.0,21.0
1,2006,Marmelo,8886.0,3044.0,343.0
1,2006,Maçã,16392.0,254265.0,15512.0
1,2006,Milho,5300.0,541171.0,102105.0
1,2006,Milho regadio,5642.0,519815.0,92129.0
1,2006,Milho sequeiro,2141.0,21356.0,9976.0
1,2006,Nespera,3180.0,744.0,234.0
1,2006,Noz,1400.0,3859.0,2757.0
1,2006,Olival,1069.0,372012.0,347901.0
1,2006,Principais culturas para indústria,50798.0,1290115.0,25397.0
1,2006,Principais frutos de casca rija,696.0,47865.0,68757.0
1,2006,Principais frutos frescos,11285.0,514425.0,45585.0
1,2006,Principais frutos subtropicais,12764.0,17172.0,1345.0
1,2006,Principais leguminosas secas,533.0,4504.0,8452.0
1,2006,Pêra,15081.0,174130.0,11546.0
1,2006,Pêssego,8704.0,41500.0,4768.0
1,2006,Romã,4265.0,456.0,107.0
1,2006,Tabaco,2918.0,2194.0,752.0
1,2006,Tangera,10371.0,2506.0,242.0
1,2006,Tangerina,13851.0,49479.0,3572.0
1,2006,Tomate para indústria,75475.0,983191.0,13027.0
1,2006,Toranja,8562.0,266.0,31.0
1,2006,Trigo,2385.0,249523.0,104615.0
1,2006,Trigo duro,2297.0,7497.0,3263.0
1,2006,Trigo mole,2388.0,242026.0,101352.0
1,2006,Triticale,2093.0,40236.0,19228.0
1,2006,Uva de mesa,8385.0,29885.0,3564.0
1,2006,Uva para vinho,5037.0,971353.0,192851.0
1,2006,Vinha,5098.0,1001238.0,196415.0
1,2007,Ameixa,10028.0,15951.0,1591.0
1,2007,Amêndoa,305.0,9164.0,30048.0
1,2007,Ananás,0.0,0.0,0.0
1,2007,Arroz,5806.0,156203.0,26903.0
1,2007,Aveia,1347.0,62039.0,46064.0
1,2007,Avelã,833.0,362.0,435.0
1,2007,Azeitona de mesa,849.0,7262.0,8557.0
1,2007,Azeitona para azeite,602.0,203968.0,338812.0
1,2007,Banana,0.0,0.0,0.0
1,2007,Batata,16179.0,556812.0,34415.0
1,2007,Batata de regadio,17709.0,484965.0,27386.0
1,2007,Batata de sequeiro,10221.0,71847.0,7029.0
1,2007,Beterraba,91581.0,234599.0,2562.0
1,2007,Castanha,725.0,23889.0,32959.0
1,2007,Centeio,1022.0,22702.0,22218.0
1,2007,Cereais para grão,3417.0,1064760.0,311608.0
1,2007,Cereja,1726.0,9391.0,5441.0
1,2007,Cevada,1994.0,80714.0,40476.0
1,2007,Citrinos,11511.0,243965.0,21195.0
1,2007,Damasco,7815.0,3254.0,416.0
1,2007,Diospiro,15590.0,2775.0,178.0
1,2007,Feijão,529.0,3496.0,6608.0
1,2007,Figo,519.0,2566.0,4942.0
1,2007,Ginja,1178.0,50.0,43.0
1,2007,Girassol,800.0,14101.0,17620.0
1,2007,Grão-de-bico,586.0,996.0,1699.0
1,2007,Kiwi,12399.0,17356.0,1400.0
1,2007,Laranja,11199.0,190739.0,17033.0
1,2007,Limão,12716.0,10219.0,804.0
1,2007,Lúpulo,1440.0,54.0,38.0
1,2007,Marmelo,7985.0,3357.0,420.0
1,2007,Maçã,16921.0,243193.0,14372.0
1,2007,Milho,5854.0,615695.0,105169.0
1,2007,Milho regadio,6241.0,590960.0,94683.0
