;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;
;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;
11A: Área Metropolitana do Porto;7834833508 &;2423639718 &;1829573191 &;3106681547 &;66560121 &;166817856 &;210024286 &;31536789 &;8051503409 &;2306005895 &;2029477988 &;3219731923 &;80231346 &;170013010 &;215472132 &;30571115 &;8161908024;2369245116;2071228460;3200896152;93697317;186689040;210530825;29621114;8018992682;2253992941;2075126373;3197425164;80603262;194331216;182989141;34524585;8013492254;2354762995;2140609109;3063992829;51698016;194192185;178304606;29932514;7931171289;2332518405;2101571327;3034278777;52662888;202514411;178125802;29499679;7843735633;2364012970;2071959589;2955162127;49855766;199641530;175618572;27485079;7855457619;2310919411;2102410366;2858523631;57611285;202105441;296751599;27135886;8065437317;2446861530;1995752761;3057567004;52336212;207470729;272081222;33367859;8421684022;2604599136;2052607355;3020907765;50890755;228394174;426137709;38147128;
11A0104: Arouca;52600713 &;24999285 &;8259456 &;13157469 &;1220947 &;3270664 &;1692892 &;0 &;52726143 &;23296993 &;8982051 &;13446944 &;1343568 &;3710395 &;1946192 &;0 &;53811391;23631288;9315716;13312111;1786744;3938873;1826659;0;52429829;22813892;9365490;13024169;1490168;4093657;1642453;0;53359411;23792840;9396435;13287135;972922;4031864;1878215;0;51958362;23351041;9038382;12758630;872281;4214404;1723624;0;50720773;23315370;8773267;12089028;799332;4032657;1711119;0;50378792;22390900;11495528;10042357;480860;4121520;1847627;0;51135756;23012990;11304079;9834633;603767;4546241;1834046;0;53248662;24028356;10550101;10677904;687986;4613627;2690688;0;
11A0107: Espinho;86675098 &;41001285 &;22452970 &;17607870 &;216786 &;2485982 &;2901491 &;8714 &;89611879 &;39486895 &;25701054 &;17322657 &;188454 &;2939350 &;3973469 &;0 &;92871365;40854830;26132128;18042148;225393;3519964;4082627;14275;89235764;38250540;25311011;17000369;755741;3838154;4079949;0;90910628;40715237;25210953;17056781;331309;3934886;3651318;10144;89545209;40629197;22305465;16569763;917934;4992795;4120105;9950;89196022;41422644;22940967;15132619;972839;4764593;3952651;9709;89374916;40087304;21774302;19142534;553713;4833339;2983724;0;89370232;42354781;22200360;19175123;662397;1844646;3132925;0;102856011;45670018;22856794;20315157;747951;8318959;4947132;0;
11A1304: Gondomar;384861747 &;208148490 &;81829044 &;70682816 &;4587243 &;13192946 &;6421208 &;0 &;387586542 &;197104494 &;88538494 &;75060163 &;5895657 &;14059641 &;6928093 &;0 &;394717777;201879387;89432525;74100922;6924839;15010320;7356540;13244;386152603;194813211;91461739;70165500;4260086;15663485;9788582;0;398700186;202769978;95150129;72573322;1399829;16028818;10762610;15500;396853272;202609069;94777416;71760376;2059917;15696379;9932892;17223;383040751;206746767;95750946;54398468;1559269;14690443;9875925;18933;386541859;205121604;101537915;54838368;3349627;15184392;6508010;1943;399064068;214988720;101367516;58814611;3175495;14645536;6067529;4661;426256765;231086776;107717031;57899651;1731706;16568559;11249882;3160;
11A1306: Maia;1351482496 &;184571089 &;178898511 &;929548941 &;9474793 &;14780444 &;9209390 &;24999328 &;1363636484 &;174862239 &;245414638 &;875010106 &;12882724 &;15581533 &;10855375 &;29029869 &;1380614419;178850754;254563574;876575556;14139259;16792903;11769317;27923056;1356870964;172531152;264157547;852088616;10778296;17142462;11565330;28607561;1351444271;180685172;280623367;828282750;4366961;17487894;11983116;28015011;1308401946;179428055;281789651;786418413;4366472;17755593;11033315;27610447;1306630437;183948863;274781792;789565730;4415678;17390948;10900642;25626784;1299260357;180641925;180269742;869096906;14554725;17280170;12381843;25035046;1335634715;192481995;186879157;891515762;10348446;16802454;12811485;24795416;1381099685;206535447;197734976;909121026;3971136;20421835;16913508;26401757;
11A1308: Matosinhos;830377726 &;233001445 &;272205001 &;285496474 &;7703180 &;17134551 &;14837075 &;0 &;870949437 &;221442739 &;289681840 &;319690215 &;8683701 &;16458598 &;14992344 &;0 &;876637418;228194619;287411721;318268206;9768452;16935098;16054494;4828;943729517;218036251;285924916;400562096;9403680;16217192;13585382;0;911551973;228956892;298393774;349456919;8124737;17529378;9066608;23665;962918396;228074897;291778181;409037207;7846744;18111605;8046831;22931;946268478;233942499;285933044;393613777;7029390;17888419;7844944;16405;950175266;232260981;257282270;403221024;3154484;18036239;36113886;106382;976192633;250543251;262587493;405411497;2891539;16767867;36304731;1686255;1007849256;265861707;259879904;409113143;3831841;18799107;46646435;3717119;
11A0113: Oliveira de Azeméis;377367137 &;100583672 &;29582087 &;232121468 &;5062463 &;6207653 &;3809794 &;0 &;392256110 &;97737840 &;33491512 &;244966802 &;5421926 &;5946394 &;4691636 &;0 &;385913855;104848916;35406647;227187317;6967981;6760191;4742803;0;371999692;108267987;38109993;207873840;6025499;7224633;4497740;0;364087810;111284086;40792762;196329438;3837715;7441279;4402530;0;346084247;105533954;40010514;184109518;3868142;8327098;4235021;0;342685621;107266949;39672908;180021210;3746088;8348502;3629964;0;331261196;77923282;47453793;189993815;2105829;8410915;5352359;21203;337649172;79449960;45746370;196418642;2180710;9204978;4622704;25808;352259460;84772313;44131805;203013300;2598938;9953951;7764026;25127;
11A1310: Paredes;244012107 &;104330608 &;50027204 &;73540219 &;1042095 &;9234151 &;5837830 &;0 &;249569791 &;96936172 &;50576144 &;83675254 &;2362784 &;11013541 &;5005896 &;0 &;252475266;98392814;49869035;83875578;3467544;11511616;5358679;0;256341573;93063076;64403563;78147010;4188576;11291887;5247461;0;241165470;94167068;48920989;77436149;3879412;11764818;4997034;0;231941817;92303173;45469416;73138458;3816666;12056329;5157775;0;226084032;93174196;44000495;69994870;3530664;11588711;3795096;0;226841745;88613805;51598887;65662721;3130577;11849131;5986624;0;238036427;92876260;50211519;73025010;3263610;12833225;5810343;16460;254497656;99396547;49606429;80678249;3816739;13163150;7836542;0;
11A1312: Porto;1139132802 &;431167788 &;472282101 &;96079309 &;2396801 &;22590824 &;108425399 &;6190580 &;1226696242 &;426358199 &;570573839 &;114590410 &;3085582 &;19484006 &;91288280 &;1315926 &;1252178823;441179191;584538247;114518749;3612554;21810960;85169038;1350084;1195433690;411612009;565437727;118723386;3666486;22431503;68179690;5382889;1225557804;429466134;585562763;110731609;3709372;22784718;71850649;1452559;1201001755;420760945;568977256;111321962;3787772;24822244;69932558;1399018;1207239363;428607668;563289480;114501779;4477700;24937612;70071392;1353732;1231967901;432047937;551631008;85327032;7142730;25437858;128570901;1810435;1279196305;463746397;568914652;88822339;4488778;26176825;121827737;5219577;1326362270;486132027;516517328;90564474;1247803;21918637;203660895;6321106;
11A1313: Póvoa de Varzim;190295591 &;82587278 &;67311914 &;21774730 &;5180958 &;8737631 &;4703080 &;0 &;192637838 &;78033486 &;72598242 &;19633018 &;7695562 &;8732712 &;5944818 &;0 &;191288139;78416684;70756746;15989978;10708438;9321396;6094897;0;181023834;73644333;68050125;16099668;8901513;8460191;5868004;0;178783649;75871771;66374988;17130317;5242177;8135911;6028485;0;185397600;75457844;74873708;15784171;5120090;8116892;6044895;0;183604718;75470864;73820550;15529535;4848147;7831197;6104425;0;181143571;73877922;74177979;14766989;4749789;7504568;6008324;58000;175658452;77335558;62453274;16959281;5412056;7315469;6121590;61224;190527828;82952114;59964790;18832303;7594786;9646445;11468540;68850;
11A0109: Santa Maria da Feira;605724215 &;172565983 &;82216726 &;324666855 &;6671407 &;12754461 &;6848783 &;0 &;602307256 &;162568641 &;83606166 &;325771337 &;5208797 &;12720639 &;12431676 &;0 &;622827793;167622839;85744627;336515659;5248307;15058825;12637536;0;597799642;156967725;89801993;324891585;3951687;14608642;7578010;0;594587462;167036396;92334979;312147420;2621170;12230479;8217018;0;589370777;166094815;91061327;309624525;2861416;12503592;7225102;0;575886798;165293286;89259261;297336911;2601638;13932299;7463403;0;581225083;157840448;107010257;287977144;1475984;13986111;12903575;31564;607323561;165147815;108492858;302545279;1805642;17027421;12258250;46296;633635398;177520156;112328840;306848690;2218916;18839396;15834929;44471;
11A1314: Santo Tirso;408285658 &;91470090 &;65900741 &;240193937 &;2298262 &;2540977 &;5881651 &;0 &;419579175 &;83055103 &;42716815 &;280149962 &;3157386 &;3570603 &;6929306 &;0 &;421085476;85839378;52878910;264721032;3949833;7320695;6375628;0;412765108;80633021;43375672;269476546;5379415;7446779;6453675;0;417155521;85541494;44236390;269003227;3979312;7179255;7215843;0;408285522;85403761;43934841;260647790;3268905;8367703;6662522;0;400334296;86082847;43456798;252236093;3808603;8173067;6576888;0;388751852;80329956;54680002;232572583;1671348;8392228;11105735;0;373518193;81614137;52875306;217471762;1565435;9159238;10832315;0;376799877;82597807;47904676;219578795;1796001;10408010;14514865;-277;
11A0116: São João da Madeira;109770101 &;26370448 &;30460588 &;45630838 &;85568 &;3080752 &;4134890 &;7017 &;116421825 &;25008876 &;33336361 &;49472704 &;144024 &;3061104 &;5398756 &;0 &;118173754;26313666;34706971;49129077;147437;3020085;4848096;8422;113575847;24091937;32833528;49673487;168096;2886010;3922789;0;114554169;25163350;32834504;49098433;433970;2798055;4217949;7908;111882839;25266821;32562954;47163015;455821;2703342;3723355;7531;110946008;25645332;33177937;44789172;442564;3064722;3818614;7667;108925054;25656123;35241590;41096768;27164;2949748;3950031;3630;110835910;26691502;36150626;41346994;115450;2943050;3565828;22460;123796566;28718836;36808590;50230355;125213;2896919;4959676;56977;
11A1318: Trofa;191566627 &;50762396 &;40755899 &;91372253 &;1091096 &;5617159 &;1958318 &;9506 &;194876841 &;48004808 &;41831954 &;96749176 &;787319 &;5259983 &;2243601 &;0 &;197923440;49056566;44007388;96551844;732271;5351228;2223085;1058;193022477;46524154;42190004;95792757;663692;5543122;2308748;0;186519122;48268818;43046892;86498573;1014609;5588079;2087117;15034;180117476;48356421;41079874;81911826;910945;5467861;2377222;13327;174273696;48828911;39797150;77439333;892701;5046805;2252702;16094;175431820;48161264;45641631;73557617;1824962;4595105;1651241;0;180318036;51268947;44688477;75187789;2288000;5147129;1737694;0;188931347;54483189;40453108;80344226;2241860;6366427;5042537;0;
11A0119: Vale de Cambra;104930715 &;26925845 &;10685928 &;61027648 &;257042 &;2521424 &;3512828 &;0 &;104632142 &;25186988 &;11158304 &;61000445 &;761211 &;2731608 &;3793586 &;0 &;106478624;25077423;11745661;62739877;675067;2977462;3263134;0;103924240;23877181;11562981;61135102;1099626;3144677;3104673;0;105416819;25094752;11828952;61065069;1187950;3123645;3116451;0;106418972;27308363;11617214;60013831;1300815;3194897;2983852;0;98205224;22531321;11124134;57460672;1247883;3177350;2663864;0;99179153;24162810;12635578;55827950;520212;3126623;2905980;0;100421806;24495490;12547246;56486806;498967;3546293;2847004;0;104393497;25829241;12213266;58195295;617709;3961916;3576070;0;
11A1315: Valongo;270549972 &;118779038 &;67532225 &;64256991 &;11318434 &;3177853 &;5485257 &;174 &;262324276 &;111277407 &;67632678 &;60310580 &;13918606 &;2852201 &;6332804 &;0 &;261503148;112599476;69061537;55039655;15759506;2969697;6073277;0;257268101;112004119;70733261;52479839;9394126;7276167;5380589;0;259176145;115764444;71430313;57276650;1559700;7441002;5651220;52816;255122971;114822642;70701501;55141584;1650171;7291641;5462046;53386;255329009;116436955;70432016;54228301;1423338;7303143;5447690;57566;254245969;117189685;71818832;47685771;742136;7773221;9024312;12012;263093768;122782290;73019765;48095313;892297;9409539;8026840;867724;280371345;129738333;71108372;49233732;1126862;13180821;15096292;886933;
11A1316: Vila do Conde;363813215 &;105535968 &;79864935 &;155748915 &;5051241 &;12356589 &;5255567 &;0 &;364444264 &;98296963 &;82617645 &;160460877 &;5010431 &;12083863 &;5974485 &;0 &;370640066;100417798;86295742;159599929;5358730;12705292;6262575;0;359952663;94422962;84833634;155550503;6265735;13064355;5815474;0;364597065;99884285;90177531;149720636;5426797;13258882;6128934;0;356094272;98740773;87933679;145178712;4991849;13194780;6054479;0;356335003;99540492;84872209;148243037;4572121;12680147;6426997;0;355597775;96716007;93241620;136100007;8245784;12878408;8392081;23868;362806730;100054638;90176680;142839230;8472986;12889265;8353115;20816;387217316;109981180;89454727;150442895;12392199;13815977;11085366;44972;
11A1317: Vila Nova de Gaia;1123387588 &;420839010 &;269307861 &;383774814 &;2901805 &;27133795 &;19108833 &;321470 &;1161247164 &;397348052 &;281020251 &;422421273 &;3683614 &;29806839 &;26741815 &;225320 &;1182767270;406069487;279361285;434728514;4224962;31684435;26392440;306147;1147467138;382439391;287573189;414740691;4210840;33998300;23970592;534135;1155924749;400300278;304293388;396898401;3610074;33433222;17049509;339877;1149775856;398376634;293659948;393698996;4566948;35697256;23410208;365866;1136955404;405758006;290876635;378581592;3487811;34790915;23082256;378189;1145155310;407897458;384919432;271614045;3881361;35745865;41065346;31803;1185181553;438016799;266137383;413616933;3670637;37211553;25927086;601162;1231581083;469295089;373376618;305818570;4143109;35520438;42850326;576933;
11B: Alto Tâmega;268153494 &;109698186 &;61782788 &;59023091 &;2178115 &;19632997 &;15838317 &;0 &;274356056 &;104984234 &;68250236 &;60083226 &;2808093 &;19723073 &;18507194 &;0 &;277463573;104663705;67729265;60615073;3071789;22579250;18804579;-88;252994196;101312060;59083286;48650747;2883393;22845927;18218783;0;249587240;104433691;57100337;47012425;1586170;21588560;17866057;0;251940977;101689728;61422971;46627691;1676567;22970775;17553245;0;242772715;100700712;57972378;44277494;1645694;22044553;16131884;0;245558331;98023966;56583660;52839411;3141119;20775652;14194523;0;251559937;100189803;58757461;55583070;3721236;20402618;12905749;0;260729906;102376282;57963491;57013500;3007961;23854405;16514268;-1;
11B1702: Boticas;17912600 &;5697199 &;2076233 &;6941321 &;23401 &;1731553 &;1442893 &;0 &;18793640 &;5543806 &;2583988 &;7489077 &;25357 &;1707740 &;1443672 &;0 &;18864052;5511460;2520821;7730071;32405;1765733;1303562;0;18293648;5328680;2285087;7648788;31925;1741675;1257493;0;18902198;5631970;2240613;7877455;34389;1875206;1242565;0;18340040;5413542;2192726;7801374;35283;1794217;1102898;0;17319935;5329041;1707801;7480653;31516;1705669;1065255;0;16242023;5080123;1919613;7006382;61403;1306734;867768;0;17495680;5206169;2205527;8210786;72009;1057720;743469;0;18615183;5316952;2393984;8349515;71518;1406045;1077169;0;
11B1703: Chaves;115254859 &;49744294 &;29477087 &;21698810 &;1571516 &;7330822 &;5432330 &;0 &;118542165 &;48771155 &;31011507 &;22004701 &;1601713 &;7801970 &;7351119 &;0 &;121709026;48411374;31252073;24253501;1689466;8073055;8029557;0;112468989;45767742;32931943;15361923;1633232;8702787;8071362;0;115236055;47867276;34334203;15543825;800964;8298422;8391365;0;118481032;46607094;38230730;16136628;856811;8628758;8021011;0;116279579;46142494;37334605;16020284;768615;8511366;7502215;0;117392392;45467853;30211629;25004534;1196349;8947644;6564383;0;121752970;47245816;32076738;25409917;1370384;9496763;6153352;0;125784182;48852907;31484910;25009847;1474621;10736188;8225709;0;
11B1706: Montalegre;23806224 &;11944090 &;4128437 &;5398595 &;46188 &;843438 &;1445476 &;0 &;23666028 &;11526916 &;4324018 &;5254555 &;154823 &;869399 &;1536317 &;0 &;24528534;11269536;4035542;4871497;299522;2476443;1575994;0;24581201;11039732;4038397;4865049;172709;2987128;1478186;0;23698080;11814059;2804514;4761799;110211;2782261;1425236;0;26791746;11437724;5382875;5269372;68833;3370726;1262216;0;23447389;11316036;3818405;4299774;64294;2826773;1122107;0;26835543;11275468;5854652;4948565;908726;2952472;895660;0;26096553;10659503;5484587;5256603;676066;3099442;920352;0;26148549;10823963;5497673;5115344;283686;3126682;1301201;0;
11B1709: Ribeira de Pena;17704526 &;7368651 &;4854805 &;2525916 &;12539 &;1635820 &;1306795 &;0 &;17095053 &;6299726 &;5595046 &;2217473 &;7752 &;1632099 &;1342957 &;0 &;17493962;6365105;5615929;2345773;27263;1798723;1341169;0;17704765;6784804;5329863;2316245;26264;1826589;1421000;0;14257590;6064507;3593406;1680741;38521;1793431;1086984;0;13181096;6202105;2149547;1635318;26167;1959500;1208459;0;12496054;6013060;2070446;1454920;37417;1790408;1129803;0;12081552;5566669;2452853;1751923;209664;1351045;749398;0;12274676;5636840;2567007;1959379;509287;889279;712884;0;14426074;5983116;2665459;2182330;209048;2069654;1316467;0;
11B1712: Valpaços;40765846 &;19479526 &;7291314 &;6332862 &;315374 &;4649490 &;2697280 &;0 &;40126064 &;18708469 &;7416175 &;6159957 &;687993 &;4143305 &;3010165 &;0 &;39934925;18619294;7792558;5208647;675811;4840193;2798422;0;38007125;18005855;7757872;5127638;635286;3668144;2812330;0;37510207;18624746;7886774;4672963;260995;3368826;2695903;0;35299261;17858398;7095097;3862164;259653;3519546;2704403;0;34396996;17891749;6920278;3703923;329513;3417306;2134227;0;35287288;17180292;7586336;3356159;416147;3443042;3305312;0;35697675;17415638;7837511;3915874;524814;3339903;2663935;0;36135385;17558616;7313709;4442200;477384;3522631;2820846;-1;
11B1713: Vila Pouca de Aguiar;52709439 &;15464426 &;13954912 &;16125587 &;209097 &;3441874 &;3513543 &;0 &;56133106 &;14134162 &;17319502 &;16957463 &;330455 &;3568560 &;3822964 &;0 &;54933074;14486936;16512342;16205584;347322;3625103;3755875;-88;41938468;14385247;6740124;13331104;383977;3919604;3178412;0;39983110;14431133;6240827;12475642;341090;3470414;3024004;0;39847802;14170865;6371996;11922835;429820;3698028;3254258;0;38832762;14008332;6120843;11317940;414339;3793031;3178277;0;37719533;13453561;8558577;10771848;348830;2774715;1812002;0;38242383;14025837;8586091;10830511;568676;2519511;1711757;0;39620533;13840728;8607756;11914264;491704;2993205;1772876;0;
11C: Tâmega e Sousa;1132327581 &;489375506 &;214907743 &;323126889 &;17211614 &;46406205 &;41222972 &;76652 &;1156396904 &;460372212 &;233773388 &;351304022 &;19515430 &;46943117 &;44488735 &;0 &;1177665520;467357091;242247636;351161106;20422495;50821900;45583330;71962;1136414798;442430605;240907135;337737202;18268256;52325063;44746537;0;1155434871;461183228;240333045;335727354;16842956;53924814;47351289;72185;1122565350;445589542;231626349;328763064;17042448;54877611;44591263;75073;1098131050;446778041;221195433;317451100;15989956;53070988;43577769;67763;1094765339;430533011;266385783;290938155;17555522;51811581;37536587;4700;1130979518;451156155;252783595;317523974;16217031;57255138;36035473;8152;1210553410;480963150;244888234;340542791;18086229;70589011;55476546;7449;
11C1301: Amarante;121140053 &;63170260 &;26309347 &;19693449 &;1740007 &;4534554 &;5692436 &;0 &;122694684 &;60338661 &;28790962 &;19875839 &;1810326 &;6389562 &;5489334 &;0 &;125813350;61749251;29419247;19417432;1823293;7221352;6182775;0;121561923;58160983;29156569;19139228;1059506;7204483;6841154;0;123785038;60416776;29023835;19026605;1049418;7318271;6950133;0;122772555;58065263;26085500;23217223;1028585;7656185;6719799;0;115436979;57756040;24415470;18227194;950373;7575361;6512541;0;117236376;55834260;30749028;17684803;1621434;7545843;3801008;0;123935194;59879546;30676445;20376471;1596687;8074760;3330240;1045;136958097;62944615;29210182;27985111;1571951;8818627;6427611;0;
11C1302: Baião;35706590 &;21415470 &;6671901 &;3619322 &;386386 &;2196403 &;1417108 &;0 &;36200916 &;20276220 &;8033380 &;3515164 &;311024 &;2353923 &;1711205 &;0 &;36121271;20398697;7664991;3429622;265989;2401776;1960196;0;34358527;19715196;6735941;3432383;302256;2393781;1778970;0;35351096;20375897;6890654;3639532;265275;2315107;1864631;0;34301081;19863166;6388637;3139532;240419;2979355;1689972;0;31733938;19587919;5060124;2705039;188887;2533160;1658809;0;32537244;19463294;6422168;1775436;468630;2588131;1819585;0;33515871;19700623;7109984;2377870;717147;2434735;1175512;0;35752099;20494705;6957322;2464654;767425;3268240;1799753;0;
11C0106: Castelo de Paiva;43439802 &;16970716 &;6867852 &;15013612 &;193880 &;3182198 &;1211544 &;0 &;42181983 &;15746628 &;7585992 &;14140599 &;185424 &;3157366 &;1365974 &;0 &;40976772;15776576;7308592;13489248;167233;2924937;1310186;0;40759039;15038709;7187245;13944763;130782;3191309;1266231;0;40478079;15614769;7143423;12982140;158427;3214351;1364969;0;39743079;15117741;6977641;13126947;116602;3167018;1237130;0;38680198;15130531;6905517;12074504;106858;3265522;1197266;0;38965231;14965540;8630972;11021481;284156;3287681;775401;0;40288245;15479237;7367930;12603258;315044;3456428;1066348;0;42398404;16415581;5823463;13653740;378010;4254270;1873340;0;
11C0305: Celorico de Basto;44080217 &;19056548 &;5389724 &;15067064 &;156712 &;2952805 &;1457364 &;0 &;43894343 &;17632687 &;5811123 &;15680347 &;137894 &;2827190 &;1805102 &;0 &;43936659;17683579;6029444;14957712;163338;2940594;2161992;0;41504786;17182630;5463223;13605642;123530;2987187;2142574;0;40867114;17821921;5362114;12155557;225368;3129379;2172775;0;37976574;16923242;5076916;11329705;152060;2587163;1907488;0;36109822;16522584;4716670;10114976;149430;2659770;1946392;0;35114189;15461607;8742872;6549634;503096;2388608;1468372;0;34847080;15916577;7488242;6793971;593253;2659762;1395275;0;36835261;16568478;5993986;7117492;663862;3945314;2546129;0;
11C1804: Cinfães;34083203 &;20298059 &;5541402 &;2860597 &;144538 &;3666960 &;1571647 &;0 &;33194067 &;18990893 &;5966009 &;3264314 &;87280 &;3181026 &;1704545 &;0 &;34209753;19187070;6199050;3054196;82170;3932230;1755037;0;33833698;18581013;5978246;3780511;61373;3725690;1706865;0;33955230;19180458;6021974;3122421;63729;3661140;1905508;0;33461417;18880667;5602615;3365550;63789;3845062;1703734;0;32603985;18858741;5393506;2753331;62090;3844949;1691368;0;31864550;18262428;6556119;2296582;246865;2618522;1884034;0;32980352;18658094;6007907;2984730;422524;3116446;1790651;0;34744279;19664497;5654897;2598626;475976;3981574;2368709;0;
